"Category","Sub_Category","Part Number","Desc","price","Elig %"
"Hardware","Switches","C9200L-48P-4G-EDU","Catalyst 9200L 48-port PoE+ only, 4x1G uplinks, K12","5805.0","1"
"Hardware","Switches","C9200-STACK-KIT","Cisco Catalyst 9200 and 9200L Stack Module","1312.5","1"
"Hardware","Switches","PWR-C2-1025WAC/2","1025W AC Config 2 Secondary Power Supply","1800.0","1"
"Hardware","Switches","PWR-C2-640WAC/2","640W AC Config 2 Secondary Power Supply","1200.0","1"
"Hardware","Switches","PWR-C2-640WDC","640W DC Config 2 Power Supply","450.0","1"
"Hardware","Switches","PWR-C2-640WDC/2","640W DC Config 2 Secondary Power Supply","550.0","1"
"Hardware","Switches","C3650-STACK-KIT","Cisco Catalyst 3650 Stack Module","1939.0","1"
"Hardware","Switches","STACK-T1-1M","1M Type 1 Stacking Cable","200.0","1"
"Hardware","Switches","STACK-T1-3M","3M Type 1 Stacking Cable","300.0","1"
"Hardware","Switches","CAB-SPWR-150CM","Catalyst Stack Power Cable 150 CM - Upgrade","100.0","1"
"Hardware","Switches","PWR-C45-1000AC=","Catalyst 4500 1000W AC Power Supply (Data Only) Spare","1437.5","1"
"Hardware","Switches","S684AEK9-15202SY","Cisco CAT6840-X IOS ADV ENT SERVICES FULL ENCRYPT","10000.0","1"
"Hardware","Switches","S684AEK9N-15202SY","Cisco CAT6840-X IOS ADV ENT SERVICES NPE","10000.0","1"
"Hardware","Switches","C9400-SSD-240GB","Cisco Catalyst 9400 Series 240GB M2 SATA memory (Supervisor)","2040.0","1"
"Hardware","Switches","C9400-LC-24XS","Cisco Catalyst 9400 Series 24-Port 10 Gigabit Ethernet(SFP+)","24480.0","1"
"Hardware","Switches","C9400-LC-24XS=","Cisco Catalyst 9400 Series 24-Port 10 Gigabit Ethernet(SFP+)","24480.0","1"
"Hardware","Switches","C9400-LC-48UX=","Cisco Catalyst 9400 Series 48Port UPOE w/ 24p mGig 24p RJ-45","11500.0","1"
"Hardware","Switches","C9407-FAN=","Cisco Catalyst 9400 Series 7 slot chassis Fan Tray (Spare)","556.0","1"
"Hardware","Switches","C9400-SUP-1","Cisco Catalyst 9400 Series Supervisor 1 Module","14280.0","1"
"Hardware","Switches","C9500-4PT-KIT=","Extension rails and brackets for four-point mounting","275.0","1"
"Hardware","Switches","C6807-3850-10G-BUN","2 of 6807XL, 20 to 40 of 3850, up to 80 of 10G Optics","102782.4","1"
"Hardware","Switches","GLC-TE++=","1000BASE-T SFP, TAA Compliant.","450.0","1"
"Hardware","Switches","X2-10GB-SR++=","10GBASE-SR X2 Module","2100.0","1"
"Hardware","Switches","X2-10GB-SR=","10GBASE-SR X2 Module","2180.0","1"
"Hardware","Switches","CAB-SFP-50CM=","Catalyst 3560 SFP Interconnect Cable, 50cm","275.0","1"
"Hardware","Switches","CVR-X2-SFP=","Cisco TwinGig Converter Module","210.0","1"
"Hardware","Switches","CAB-L620P-C13-US=","Power Cord, 250VAC, 15A, NEMA L6-20 to C13, US","63.53","1"
"Hardware","Switches","SFP-10G-LR=","10GBASE-LR SFP Module","4128.0","1"
"Hardware","Switches","SFP-10G-LRM=","10GBASE-LRM SFP Module","1182.0","1"
"Hardware","Switches","SFP-10G-SR++=","10GBASE-SR SFP Module","995.0","1"
"Hardware","Switches","CAB-CONSOLE-USB=","Console Cable 6 ft with USB Type A and mini-B","100.0","1"
"Hardware","Switches","CAB-CONSOLE-RJ45=","Console Cable 6ft with RJ45 and DB9F","120.0","1"
"Hardware","Switches","RCKMNT-1RU=","Rack Mount Kit for 1RU for 3750,3560,3550,2900-LRE-XL","87.0","1"
"Hardware","Switches","RCKMNT-REC-1RU=","RECESSED 1RU RACK MOUNT FOR 3550, 3560, and 3750","63.53","1"
"Hardware","Switches","GLC-FE-100BX-D=","100BASE-BX10-D SFP","469.0","1"
"Hardware","Switches","GLC-FE-100BX-U=","100BASE-BX10-U SFP","469.0","1"
"Hardware","Switches","GLC-FE-100FX=","100BASE-FX SFP for FE port","250.0","1"
"Hardware","Switches","GLC-FE-100LX=","100BASE-LX SFP for FE port","418.0","1"
"Hardware","Switches","RCKMNT-19-CMPCT=","19in RackMount for Catalyst 3560,2960,ME-3400 Compact Switch","75.0","1"
"Hardware","Switches","CMP-CBLE-GRD=","Cable guard for the 3560-C and 2960-C Compact Switches","56.0","1"
"Hardware","Switches","WS-C2960CPD-8PT-L","Catalyst 2960C PD PSE Switch 8 FE PoE, 2 x 1G, LAN Base","1120.0","1"
"Hardware","Switches","WS-C2960CPD-8TT-L","Catalyst 2960C PD Switch 8 FE, 2 x 1G, LAN Base","982.0","1"
"Hardware","Switches","WS-C2960C-12PC-L","Catalyst 2960C Switch 12 FE PoE, 2 x Dual Uplink, Lan Base","1627.37","1"
"Hardware","Switches","WS-C2960C-8PC-L","Catalyst 2960C Switch 8 FE PoE, 2 x Dual Uplink, Lan Base","1432.6","1"
"Hardware","Switches","WS-C2960C-8TC-L","Catalyst 2960C Switch 8 FE, 2 x Dual Uplink, Lan Base","1095.98","1"
"Hardware","Switches","WS-C2960C-8TC-S","Catalyst 2960C Switch 8 FE, 2 x Dual Uplink, Lan Lite","851.16","1"
"Hardware","Switches","PWR-ADPT","Power adaptor for compact switches","105.0","1"
"Hardware","Switches","PWR-ADPT=","Power Adaptor Spare for Compact Switch","117.0","1"
"Hardware","Switches","WS-C2960CX-8TC-L","Cisco Catalyst 2960-CX 8 Port Data Lan Base","1257.0","1"
"Hardware","Switches","WS-C2960CX-8PC-L","Cisco Catalyst 2960-CX 8 Port PoE, LAN Base","1557.0","1"
"Hardware","Switches","CMPCT-MGNT-TRAY=","MAGNETIC MOUNTING TRAY FOR 3560-CX & 2960-CX COMPACT SWITCH","56.0","1"
"Hardware","Switches","WS-C2960L-16PS-LL","Catalyst 2960L 16 port GigE with PoE, 2 x 1G SFP, LAN Lite","1545.0","1"
"Hardware","Switches","WS-C2960L-16TS-LL","Catalyst 2960L 16 port GigE, 2 x 1G SFP, LAN Lite","1332.0","1"
"Hardware","Switches","WS-C2960L-24PQ-LL","Catalyst 2960L 24 port GigE PoE+, 4x10G SFP+, Lan Lite","3407.0","1"
"Hardware","Switches","WS-C2960L-24PS-LL","Catalyst 2960L 24 port GigE with PoE, 4 x 1G SFP, LAN Lite","2370.0","1"
"Hardware","Switches","WS-C2960L-24TS-LL","Catalyst 2960L 24 port GigE, 4 x 1G SFP, LAN Lite","1432.0","1"
"Hardware","Switches","WS-C2960L-48PQ-LL","Catalyst 2960L 48 port GigE PoE+, 4x10G SFP+, Lan Lite","5132.0","1"
"Hardware","Switches","WS-C2960L-48PS-LL","Catalyst 2960L 48 port GigE with PoE, 4 x 1G SFP, LAN Lite","3700.0","1"
"Hardware","Switches","WS-C2960L-48TS-LL","Catalyst 2960L 48 port GigE, 4 x 1G SFP, LAN Lite","2272.0","1"
"Hardware","Switches","WS-C2960L-8PS-LL","Catalyst 2960L 8 port GigE with PoE, 2 x 1G SFP, LAN Lite","910.0","1"
"Hardware","Switches","WS-C2960L-8TS-LL","Catalyst 2960L 8 port GigE, 2 x 1G SFP, LAN Lite","870.0","1"
"Hardware","Switches","WS-C2960+24LC-L","Catalyst 2960 Plus 24 10/100 (8 PoE) + 2 T/SFP LAN Base","1720.0","1"
"Hardware","Switches","WS-C2960+24LC-S","Catalyst 2960 Plus 24 10/100 (8 PoE) + 2 T/SFP LAN Lite","1332.0","1"
"Hardware","Switches","WS-C2960+24TC-S","Catalyst 2960 Plus 24 10/100 + 2 T/SFP LAN Lite","825.0","1"
"Hardware","Switches","WS-C2960+24TC-L","Catalyst 2960 Plus 24 10/100 + 2T/SFP LAN Base","1445.0","1"
"Hardware","Switches","WS-C2960+24PC-L","Catalyst 2960 Plus 24 10/100 PoE + 2 T/SFP LAN Base","2757.0","1"
"Hardware","Switches","WS-C2960+24PC-S","Catalyst 2960 Plus 24 10/100 PoE + 2 T/SFP LAN Lite","1995.0","1"
"Hardware","Switches","WS-C2960+48TC-L","Catalyst 2960 Plus 48 10/100 + 2 T/SFP LAN Base","2807.0","1"
"Hardware","Switches","WS-C2960+48TC-S","Catalyst 2960 Plus 48 10/100 + 2 T/SFP LAN Lite","1407.0","1"
"Hardware","Switches","WS-C2960+48PST-L","Catalyst 2960 Plus 48 10/100 PoE + 2 1000BT +2 SFP LAN Base","4732.0","1"
"Hardware","Switches","WS-C2960+48PST-S","Catalyst 2960 Plus 48 10/100 PoE + 2 1000BT +2 SFP LAN Lite","3432.0","1"
"Hardware","Switches","CAB-STK-E-0.5M=","Cisco Bladeswitch 0.5M stack cable","112.0","1"
"Hardware","Switches","CAB-STK-E-1M=","Cisco Bladeswitch 1M stack cable","225.0","1"
"Hardware","Switches","CAB-STK-E-3M=","Cisco Bladeswitch 3M stack cable","347.29","1"
"Hardware","Switches","CAB-STK-E-1M","Cisco FlexStack 1m stacking cable","100.0","1"
"Hardware","Switches","CAB-STK-E-0.5M","Cisco FlexStack 50cm stacking cable","0.0","1"
"Hardware","Switches","WS-C2960X-24PSQL++","Catalyst 2960-X 24 GigE PoE 110W, 2xSFP + 2x1GBT, LAN Base","3195.0","1"
"Hardware","Switches","WS-C2960X-24PD-L++","Catalyst 2960-X 24 GigE PoE 370W, 2 x 10G SFP+, LAN Base","4595.0","1"
"Hardware","Switches","WS-C2960X-24PD-L","Catalyst 2960-X 24 GigE PoE 370W, 2 x 10G SFP+, LAN Base","5045.25","1"
"Hardware","Switches","WS-C2960X-24PS-L++","Catalyst 2960-X 24 GigE PoE 370W, 4 x 1G SFP, LAN Base","3195.0","1"
"Hardware","Switches","WS-C2960X-24PS-L","Catalyst 2960-X 24 GigE PoE 370W, 4 x 1G SFP, LAN Base","3354.75","1"
"Hardware","Switches","WS-C2960X-24PSQ-L","Catalyst 2960-X 24 GigE PoE 92W, 2xSFP + 2x1GBT, LAN Base","3533.25","1"
"Hardware","Switches","WS-C2960X-24TD-L++","Catalyst 2960-X 24 GigE, 2 x 10G SFP+, LAN Base","3795.0","1"
"Hardware","Switches","WS-C2960X-24TD-L","Catalyst 2960-X 24 GigE, 2 x 10G SFP+, LAN Base","4131.75","1"
"Hardware","Switches","WS-C2960X-24TSLL++","Catalyst 2960-X 24 GigE, 2 x 1G SFP, LAN Lite","1895.0","1"
"Hardware","Switches","WS-C2960X-24TS-LL","Catalyst 2960-X 24 GigE, 2 x 1G SFP, LAN Lite","2189.25","1"
"Hardware","Switches","WS-C2960X-24TS-L++","Catalyst 2960-X 24 GigE, 4 x 1G SFP, LAN Base","2395.0","1"
"Hardware","Switches","WS-C2960X-24TS-L","Catalyst 2960-X 24 GigE, 4 x 1G SFP, LAN Base","2630.25","1"
"Hardware","Switches","WS-C2960X-48LPDL++","Catalyst 2960-X 48 GigE PoE 370W, 2 x 10G SFP+ LAN Base","6995.0","1"
"Hardware","Switches","WS-C2960X-48LPD-L","Catalyst 2960-X 48 GigE PoE 370W, 2 x 10G SFP+ LAN Base","7623.0","1"
"Hardware","Switches","WS-C2960X-48LPSL++","Catalyst 2960-X 48 GigE PoE 370W, 4 x 1G SFP, LAN Base","5595.0","1"
"Hardware","Switches","WS-C2960X-48LPS-L","Catalyst 2960-X 48 GigE PoE 370W, 4 x 1G SFP, LAN Base","6105.75","1"
"Hardware","Switches","WS-C2960X-48FPDL++","Catalyst 2960-X 48 GigE PoE 740W, 2 x 10G SFP+, LAN Base","7995.0","1"
"Hardware","Switches","WS-C2960X-48FPD-L","Catalyst 2960-X 48 GigE PoE 740W, 2 x 10G SFP+, LAN Base","8725.5","1"
"Hardware","Switches","WS-C2960X-48FPSL++","Catalyst 2960-X 48 GigE PoE 740W, 4 x 1G SFP, LAN Base","6595.0","1"
"Hardware","Switches","WS-C2960X-48FPS-L","Catalyst 2960-X 48 GigE PoE 740W, 4 x 1G SFP, LAN Base","7192.5","1"
"Hardware","Switches","WS-C2960X-48TD-L++","Catalyst 2960-X 48 GigE, 2 x 10G SFP+, LAN Base","5595.0","1"
"Hardware","Switches","WS-C2960X-48TD-L","Catalyst 2960-X 48 GigE, 2 x 10G SFP+, LAN Base","6095.25","1"
"Hardware","Switches","WS-C2960X-48TSLL++","Catalyst 2960-X 48 GigE, 2 x 1G SFP, LAN Lite","3395.0","1"
"Hardware","Switches","WS-C2960X-48TS-LL","Catalyst 2960-X 48 GigE, 2 x 1G SFP, LAN Lite","3921.75","1"
"Hardware","Switches","WS-C2960X-48TS-L++","Catalyst 2960-X 48 GigE, 4 x 1G SFP, LAN Base","4195.0","1"
"Hardware","Switches","WS-C2960X-48TS-L","Catalyst 2960-X 48 GigE, 4 x 1G SFP, LAN Base","4578.0","1"
"Hardware","Switches","C2960X-STACK","Catalyst 2960-X FlexStack Plus Stacking Module","1250.0","1"
"Hardware","Switches","C2960X-STACK=","Catalyst 2960-X FlexStack Plus Stacking Module optional","1250.0","1"
"Hardware","Switches","C2960X-FIBER-STK","Catalyst 2960-X FlexStack-Extended Fiber","1250.0","1"
"Hardware","Switches","C2960X-FIBER-STK=","Catalyst 2960-X FlexStack-Extended Fiber","1250.0","1"
"Hardware","Switches","CAB-STK-E-3M","Cisco FlexStack 3m stacking cable","200.0","1"
"Hardware","Switches","PWR-RPS2300++","Cisco Redundant Power System 2300 and Blower,No Power Supply","1400.0","1"
"Hardware","Switches","RCKMNT-1RU-2KX=","Rack Mount Kit for 1RU for 2960-X and 2960-XR","83.0","1"
"Hardware","Switches","RCKMNT-REC-2KX=","RECESSED 1RU RACK MOUNT FOR 2960X and 2960-XR","50.0","1"
"Hardware","Switches","PWR-C2-1025WAC","1025W AC Config 2 Power Supply","1450.0","1"
"Hardware","Switches","PWR-C2-1025WAC=","1025W AC Config 2 Power Supply Spare","1975.0","1"
"Hardware","Switches","PWR-C2-250WAC","250W AC Config 2 Power Supply","450.0","1"
"Hardware","Switches","PWR-C2-250WAC=","250W AC Config 2 Power Supply Spare","612.0","1"
"Hardware","Switches","PWR-C2-640WAC","640W AC Config 2 Power Supply","950.0","1"
"Hardware","Switches","PWR-C2-640WAC=","640W AC Config 2 Power Supply Spare","1312.0","1"
"Hardware","Switches","WS-C2960XR-24PD-I","Catalyst 2960-XR 24 GigE PoE 370W, 2 x 10G SFP+, IP Lite","7476.27","1"
"Hardware","Switches","WS-C2960XR-24PS-I","Catalyst 2960-XR 24 GigE PoE 370W, 4 x 1G SFP, IP Lite","5848.78","1"
"Hardware","Switches","WS-C2960XR-24TD-I","Catalyst 2960-XR 24 GigE, 2 x 10G SFP+, IP Lite","6793.77","1"
"Hardware","Switches","WS-C2960XR-24TS-I","Catalyst 2960-XR 24 GigE, 4 x 1G SFP, IP Lite","5140.02","1"
"Hardware","Switches","WS-C2960XR-48LPD-I","Catalyst 2960-XR 48 GigE PoE 370W, 2 x 10G SFP+, IP Lite","11452.62","1"
"Hardware","Switches","WS-C2960XR-48LPS-I","Catalyst 2960-XR 48 GigE PoE 370W, 4 x 1G SFP, IP Lite","9903.87","1"
"Hardware","Switches","WS-C2960XR-48FPD-I","Catalyst 2960-XR 48 GigE PoE 740W, 2 x 10G SFP+, IP Lite","12752.52","1"
"Hardware","Switches","WS-C2960XR-48FPS-I","Catalyst 2960-XR 48 GigE PoE 740W, 4 x 1G SFP, IP Lite","11006.37","1"
"Hardware","Switches","WS-C2960XR-48TD-I","Catalyst 2960-XR 48 GigE, 2 x 10G SFP+, IP Lite","9891.27","1"
"Hardware","Switches","WS-C2960XR-48TS-I","Catalyst 2960-XR 48 GigE, 4 x 1G SFP, IP Lite","8302.62","1"
"Hardware","Switches","STACK-CAB-1M-NH=","Cisco 1M Non-Halogen Lead Free Stacking Cable","250.0","1"
"Hardware","Switches","PWR-CLIP=","Power rentainer clip for compact switches","27.0","1"
"Hardware","Switches","PWR-CLIP-CMP=","Power rentention clip for 3560 compact switches","26.25","1"
"Hardware","Switches","CMPCT-DIN-MNT","DIN Rail Mount For 3560-CX and 2960-CX Compact Switch","100.0","1"
"Hardware","Switches","CMP-DIN-MNT","DIN Rail Mount For Compact Switch","99.75","1"
"Hardware","Switches","CMP-DIN-MNT=","DIN Rail Mount For Compact Switch","112.0","1"
"Hardware","Switches","CMP-MGNT-TRAY=","MAGNET AND MOUNTING TRAY FOR 3560-C AND 2960-C COMPACT SWITC","45.0","1"
"Hardware","Switches","PWR-CLP=","Power Retainer Clip For Cisco 3560-C and 2960-C Compact Swit","25.0","1"
"Hardware","Switches","CMPCT-CBLE-GRD","Cable Guard for the 3560-CX and 2960-CX Compact Switches","45.0","1"
"Hardware","Switches","WS-C3560CX-12TC-S","Cisco Catalyst 3560-CX 12 Port Data IP Base","2120.0","1"
"Hardware","Switches","WS-C3560CX-12PC-S","Cisco Catalyst 3560-CX 12 Port PoE IP Base","2432.0","1"
"Hardware","Switches","WS-C3560CX-12PD-S","Cisco Catalyst 3560-CX 12 Port PoE, 10G Uplinks IP Base","2782.0","1"
"Hardware","Switches","WS-C3560CX-8XPD-S","Cisco Catalyst 3560-CX 2 x mGig, 6 x 1G PoE, IP Base","2845.0","1"
"Hardware","Switches","WS-C3560CX-8TC-S","Cisco Catalyst 3560-CX 8 Port Data IP Base","1682.0","1"
"Hardware","Switches","WS-C3560CX-8PC-S","Cisco Catalyst 3560-CX 8 Port PoE IP Base","2032.0","1"
"Hardware","Switches","WS-C3560CX-8PT-S","Cisco Catalyst 3560-CX PD PSE 8 Port PoE, 1G Uplinks IP Base","1982.0","1"
"Hardware","Switches","CMPCT-DIN-MNT=","DIN Rail Mount For 3560-CX and 2960-CX Compact Switch","112.0","1"
"Hardware","Switches","CMPCT-MGNT-TRAY","MAGNETIC MOUNTING TRAY FOR 3560-CX & 2960-CX COMPACT SWITCH","45.0","1"
"Hardware","Switches","X2-10GB-LR++=","10GBASE-LR X2 Module","4200.0","1"
"Hardware","Switches","X2-10GB-LR=","10GBASE-LR X2 Module","4340.0","1"
"Hardware","Switches","CAB-L620P-C13-US","Power Cord, 250VAC, 15A, NEMA L6-20 to C13, US","0.0","1"
"Hardware","Switches","SFP-10G-ER=","10GBASE-ER SFP Module","10441.0","1"
"Hardware","Switches","XPS-2200","eXpandable Power System 2200","2500.0","1"
"Hardware","Switches","XPS-2200-FAN=","XPS 2200 FAN Module Spare","204.75","1"
"Hardware","Switches","CAB-XPS-150CM=","XPS Cable 150 CM Spare","205.0","1"
"Hardware","Switches","CAB-XPS-58CM=","XPS Cable 58 CM Spare","110.53","1"
"Hardware","Switches","STACK-T2-1M","1M Type 2 Stacking Cable","250.0","1"
"Hardware","Switches","STACK-T2-1M=","1M Type 2 Stacking Cable Spare","279.5","1"
"Hardware","Switches","STACK-T2-3M","3M Type 2 Stacking Cable","370.0","1"
"Hardware","Switches","STACK-T2-3M=","3M Type 2 Stacking Cable Spare","416.0","1"
"Hardware","Switches","STACK-T2-50CM=","50CM Type 2 Stacking Cable Spare","154.0","1"
"Hardware","Switches","PWR-C2-640WDC=","640W DC Config 2 Power Supply Spare","650.0","1"
"Hardware","Switches","WS-C3650-24PWD-S","Catalyst 3650 24 Port PoE 2x10G Uplink w/5 AP licenses IPB","8330.0","1"
"Hardware","Switches","WS-C3650-24PWS-S","Catalyst 3650 24 Port PoE 4x1G Uplink w/5 AP licenses IPB","6440.0","1"
"Hardware","Switches","WS-C3650-48FWD-S","Catalyst 3650 48 Port FPoE 2x10G Uplink w/5 AP licenses IPB","14550.0","1"
"Hardware","Switches","WS-C3650-48FWQ-S","Catalyst 3650 48 Port FPoE 4x10G Uplink w/5 AP licenses IPB","15730.0","1"
"Hardware","Switches","WS-C3650-48FWS-S","Catalyst 3650 48 Port FPoE 4x1G Uplink w/5 AP licenses IPB","12540.0","1"
"Hardware","Switches","WS-C3650-48PWD-S","Catalyst 3650 48 Port PoE 2x10G Uplink w/5 AP licenses IPB","13380.0","1"
"Hardware","Switches","WS-C3650-48PWQ-S","Catalyst 3650 48 Port PoE 4x10G Uplink w/5 AP licenses IPB","14550.0","1"
"Hardware","Switches","WS-C3650-48PWS-S","Catalyst 3650 48 Port PoE 4x1G Uplink w/5 AP licenses IPB","11620.0","1"
"Hardware","Switches","WS-C3650-24TD-S","Cisco Catalyst 3650 24 Port Data 2x10G Uplink IP Base","6810.0","1"
"Hardware","Switches","WS-C3650-24TD-E","Cisco Catalyst 3650 24 Port Data 2x10G Uplink IP Services","11368.77","1"
"Hardware","Switches","WS-C3650-24TD-L","Cisco Catalyst 3650 24 Port Data 2x10G Uplink LAN Base","5640.0","1"
"Hardware","Switches","WS-C3650-24TS-S","Cisco Catalyst 3650 24 Port Data 4x1G Uplink IP Base","5291.57","1"
"Hardware","Switches","WS-C3650-24TS-E","Cisco Catalyst 3650 24 Port Data 4x1G Uplink IP Services","9499.47","1"
"Hardware","Switches","WS-C3650-24TS-L","Cisco Catalyst 3650 24 Port Data 4x1G Uplink LAN Base","3910.0","1"
"Hardware","Switches","WS-C3650-8X24PD-S","Cisco Catalyst 3650 24 Port mGig, 2x10G Uplink, IP Base","9500.0","1"
"Hardware","Switches","WS-C3650-8X24PD-E","Cisco Catalyst 3650 24 Port mGig, 2x10G Uplink, IP Services","13610.0","1"
"Hardware","Switches","WS-C3650-8X24PD-L","Cisco Catalyst 3650 24 Port mGig, 2x10G Uplink, LAN Base","8280.0","1"
"Hardware","Switches","WS-C3650-8X24UQ-S","Cisco Catalyst 3650 24 Port mGig, 4x10G Uplink, IP Base","10090.0","1"
"Hardware","Switches","WS-C3650-8X24UQ-E","Cisco Catalyst 3650 24 Port mGig, 4x10G Uplink, IP Services","14200.0","1"
"Hardware","Switches","WS-C3650-8X24UQ-L","Cisco Catalyst 3650 24 Port mGig, 4x10G Uplink, LAN Base","8860.0","1"
"Hardware","Switches","WS-C3650-24PDM-S","Cisco Catalyst 3650 24 Port Mini, 2x1G 2x10G Uplink, IP Base","7740.0","1"
"Hardware","Switches","WS-C3650-24PDM-E","Cisco Catalyst 3650 24 Port Mini, 2x1G 2x10G Uplink, IP Serv","11850.0","1"
"Hardware","Switches","WS-C3650-24PD-S","Cisco Catalyst 3650 24 Port PoE 2x10G Uplink IP Base","8188.53","1"
"Hardware","Switches","WS-C3650-24PD-E","Cisco Catalyst 3650 24 Port PoE 2x10G Uplink IP Services","12379.22","1"
"Hardware","Switches","WS-C3650-24PD-L","Cisco Catalyst 3650 24 Port PoE 2x10G Uplink LAN Base","6888.0","1"
"Hardware","Switches","WS-C3650-24PS-S","Cisco Catalyst 3650 24 Port PoE 4x1G Uplink IP Base","6256.0","1"
"Hardware","Switches","WS-C3650-24PS-E","Cisco Catalyst 3650 24 Port PoE 4x1G Uplink IP Services","10498.43","1"
"Hardware","Switches","WS-C3650-24PS-L","Cisco Catalyst 3650 24 Port PoE 4x1G Uplink LAN Base","5117.5","1"
"Hardware","Switches","WS-C3650-24PDM-L","Cisco Catalyst 3650 24Port Mini, 2x1G 2x10G Uplink, LAN Base","6560.0","1"
"Hardware","Switches","WS-C3650-48TD-S","Cisco Catalyst 3650 48 Port Data 2x10G Uplink IP Base","11438.31","1"
"Hardware","Switches","WS-C3650-48TD-E","Cisco Catalyst 3650 48 Port Data 2x10G Uplink IP Services","19240.0","1"
"Hardware","Switches","WS-C3650-48TD-L","Cisco Catalyst 3650 48 Port Data 2x10G Uplink LAN Base","9263.25","1"
"Hardware","Switches","WS-C3650-48TQ-S","Cisco Catalyst 3650 48 Port Data 4x10G Uplink IP Base","12210.0","1"
"Hardware","Switches","WS-C3650-48TQ-E","Cisco Catalyst 3650 48 Port Data 4x10G Uplink IP Services","20420.0","1"
"Hardware","Switches","WS-C3650-48TQ-L","Cisco Catalyst 3650 48 Port Data 4x10G Uplink LAN Base","9890.0","1"
"Hardware","Switches","WS-C3650-48TS-S","Cisco Catalyst 3650 48 Port Data 4x1G Uplink IP Base","9270.0","1"
"Hardware","Switches","WS-C3650-48TS-E","Cisco Catalyst 3650 48 Port Data 4x1G Uplink IP Services","17480.0","1"
"Hardware","Switches","WS-C3650-48TS-L","Cisco Catalyst 3650 48 Port Data 4x1G Uplink LAN Base","7020.0","1"
"Hardware","Switches","WS-C3650-48FD-S","Cisco Catalyst 3650 48 Port Full PoE 2x10G Uplink IP Base","13970.0","1"
"Hardware","Switches","WS-C3650-48FD-E","Cisco Catalyst 3650 48 Port Full PoE 2x10G Uplink IPServices","22180.0","1"
"Hardware","Switches","WS-C3650-48FD-L","Cisco Catalyst 3650 48 Port Full PoE 2x10G Uplink LAN Base","12120.46","1"
"Hardware","Switches","WS-C3650-48FQ-S","Cisco Catalyst 3650 48 Port Full PoE 4x10G Uplink IP Base","15646.21","1"
"Hardware","Switches","WS-C3650-48FQ-E","Cisco Catalyst 3650 48 Port Full PoE 4x10G Uplink IPServices","23350.0","1"
"Hardware","Switches","WS-C3650-48FQ-L","Cisco Catalyst 3650 48 Port Full PoE 4x10G Uplink LAN Base","12770.0","1"
"Hardware","Switches","WS-C3650-48FS-S","Cisco Catalyst 3650 48 Port Full PoE 4x1G Uplink IP Base","12745.13","1"
"Hardware","Switches","WS-C3650-48FS-E","Cisco Catalyst 3650 48 Port Full PoE 4x1G Uplink IP Services","20420.0","1"
"Hardware","Switches","WS-C3650-48FS-L","Cisco Catalyst 3650 48 Port Full PoE 4x1G Uplink LAN Base","10390.25","1"
"Hardware","Switches","WS-C3650-12X48FD-S","Cisco Catalyst 3650 48 Port mGig, 2x10G Uplink, IP Base","15610.0","1"
"Hardware","Switches","WS-C3650-12X48FD-L","Cisco Catalyst 3650 48 Port mGig, 2x10G Uplink, LAN Base","13230.0","1"
"Hardware","Switches","WS-C3650-12X48UZ-S","Cisco Catalyst 3650 48 Port mGig, 2x40G Uplink, IP Base","20890.0","1"
